ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
2020-04-30 00:43:53.605894144,CK6zD54DKYecddM6kh,192.168.0.4,8443,10.0.1.6,57400,tcp,,0 days 00:00:00.008358,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:43:54.118395136,C104c83FmC11YOWInb,192.168.0.4,8443,10.0.1.6,57401,tcp,,0 days 00:00:00.007981999,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:43:54.732048896,Cykz6W2TdzJpqrqPC4,192.168.0.4,8443,10.0.1.6,57402,tcp,,0 days 00:00:00.009751,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:43:55.430983936,C0EeZh3aXYNtVzFSqk,192.168.0.4,8443,10.0.1.6,57404,tcp,,0 days 00:00:00.008421,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:43:56.234189056,CQKUBPx9TPVENGwx7,192.168.0.4,8443,10.0.1.6,57405,tcp,,0 days 00:00:00.010230,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:43:57.140355072,CuutbZ1vPCFVE0VHn5,192.168.0.4,8443,10.0.1.6,57406,tcp,,0 days 00:00:00.007126,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:43:58.140788992,CRo4Kg1JqSjY4YXAdj,192.168.0.4,8443,10.0.1.6,57407,tcp,,0 days 00:00:00.007781,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:43:59.242451968,CbcWzr4UIcD9Z2xHo8,192.168.0.4,8443,10.0.1.6,57408,tcp,,0 days 00:00:00.009424,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:00.455785984,CDLqLn3SGZcV24lWAh,192.168.0.4,8443,10.0.1.6,57409,tcp,,0 days 00:00:00.009152,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:01.767034880,CTgd3r1neEJ6BgOYy9,192.168.0.4,8443,10.0.1.6,57410,tcp,,0 days 00:00:00.007491,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:03.167585024,C4oEyh1zIjubg8EVvd,192.168.0.4,8443,10.0.1.6,57411,tcp,,0 days 00:00:00.008288999,2024,0,SH,,,0,HADF,6,2276,0,0,
2020-04-30 00:44:03.180236032,CO92yb2KbN7x1P8Fgk,192.168.0.4,8443,10.0.1.6,57412,tcp,,0 days 00:00:00.008177999,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:03.190691072,CdNhiz3ZVi23jhC3X3,192.168.0.4,8443,10.0.1.6,57413,tcp,,0 days 00:00:00.012853,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:03.205550848,CthX6a2EtrOxu0i836,192.168.0.4,8443,10.0.1.6,57414,tcp,,0 days 00:00:00.007550,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:03.214544128,CgrmBL2olF6Ifxfb47,192.168.0.4,8443,10.0.1.6,57415,tcp,,0 days 00:00:00.010001,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:03.338188800,CduWY6TPlqvXlr8V1,192.168.0.4,8443,10.0.1.6,57416,tcp,,0 days 00:00:00.009658,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:03.349239040,CJ24Ro1NW7KhOYVoY9,192.168.0.4,8443,10.0.1.6,57417,tcp,,0 days 00:00:00.008484,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:03.556512000,CVq8sd1b82xEUA74u3,192.168.0.4,8443,10.0.1.6,57418,tcp,,0 days 00:00:00.007125,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:03.856619008,C5M0Pd3BwJCPiN6gOa,192.168.0.4,8443,10.0.1.6,57419,tcp,,0 days 00:00:00.007825,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:04.260192000,CcepSw1O1sTx8x98l6,192.168.0.4,8443,10.0.1.6,57420,tcp,,0 days 00:00:00.010215,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:04.775979008,CVbfzr4cLr2QPvEDl5,192.168.0.4,8443,10.0.1.6,57421,tcp,,0 days 00:00:00.009460,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:05.384968960,CfyYA2n5N2l1fjIZ8,192.168.0.4,8443,10.0.1.6,57422,tcp,,0 days 00:00:00.008121,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:06.096321024,CK4tsw3cntEA0OWn4,192.168.0.4,8443,10.0.1.6,57423,tcp,,0 days 00:00:00.008513,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:06.900932096,C6t7yf1IGusjkEGNug,192.168.0.4,8443,10.0.1.6,57424,tcp,,0 days 00:00:00.008511,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:07.812798976,CNFvia4hpgyeGIPrkl,192.168.0.4,8443,10.0.1.6,57425,tcp,,0 days 00:00:00.007815,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:08.812905984,CQhw4GTpxkHNCLYHe,192.168.0.4,8443,10.0.1.6,57426,tcp,,0 days 00:00:00.007453,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:09.913230848,CzKkOH3sEpbo2XlgP2,192.168.0.4,8443,10.0.1.6,57427,tcp,,0 days 00:00:00.009359,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:11.119676160,Cj30Yy385OjyAjyp7b,192.168.0.4,8443,10.0.1.6,57428,tcp,,0 days 00:00:00.008130,1993,0,SH,,,0,HADF,6,2245,0,0,
2020-04-30 00:44:11.132108032,CCIKYw4yTuyZokxV06,192.168.0.4,8443,10.0.1.6,57429,tcp,,0 days 00:00:00.008206,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:11.141809920,CZTyHBEHjlbJMdjl3,192.168.0.4,8443,10.0.1.6,57430,tcp,,0 days 00:00:00.006895,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:11.150988032,CxDoRb46s8whtSbbc5,192.168.0.4,8443,10.0.1.6,57431,tcp,,0 days 00:00:00.006863,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:11.159085056,CddFSz3kv0iuGlLBZh,192.168.0.4,8443,10.0.1.6,57432,tcp,,0 days 00:00:00.006054,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:11.276225024,CAHnZtvvYKSvp7YJ9,192.168.0.4,8443,10.0.1.6,57433,tcp,,0 days 00:00:00.054151,1947,0,SH,,,0,HADF,7,2239,0,0,
2020-04-30 00:44:11.332741888,C7TTHk3I8JUgiGyUrk,192.168.0.4,8443,10.0.1.6,57434,tcp,,0 days 00:00:00.009293,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:11.343395072,C1Vj8d1Z02HB57X0Ij,192.168.0.4,8443,10.0.1.6,57435,tcp,,0 days 00:00:00.006627,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:11.351347968,CRY81dva6UfRnCyqa,192.168.0.4,8443,10.0.1.6,57436,tcp,,0 days 00:00:00.006912,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:11.463116800,CPXecPXpFhojhWiea,192.168.0.4,8443,10.0.1.6,57437,tcp,,0 days 00:00:00.008064999,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:11.666460160,CrFjoo4FRLP4OJAXoc,192.168.0.4,8443,10.0.1.6,57438,tcp,,0 days 00:00:00.007880,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:11.966535936,CEvbEf3sAZ1LECB5ac,192.168.0.4,8443,10.0.1.6,57439,tcp,,0 days 00:00:00.007617,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:12.370076928,CMywjV3f4I3dzLDh9f,192.168.0.4,8443,10.0.1.6,57440,tcp,,0 days 00:00:00.007632,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:12.870265856,CtGrXJ2UlTI36qRQE5,192.168.0.4,8443,10.0.1.6,57441,tcp,,0 days 00:00:00.008517,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:13.485414144,C8m2wDYLYWIoi9ekd,192.168.0.4,8443,10.0.1.6,57442,tcp,,0 days 00:00:00.007658,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:14.191828992,CJRYYo12u9Mgw70zek,192.168.0.4,8443,10.0.1.6,57443,tcp,,0 days 00:00:00.007806,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:15.003834880,CNsFd54emuvi55oVI2,192.168.0.4,8443,10.0.1.6,57444,tcp,,0 days 00:00:00.009915,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:15.904453888,Cq4fqn4E3h5xyREpQe,192.168.0.4,8443,10.0.1.6,57445,tcp,,0 days 00:00:00.009518,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:16.916915968,C5un7K28kKuTtqdaJ2,192.168.0.4,8443,10.0.1.6,57446,tcp,,0 days 00:00:00.008993,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:18.016525056,C91fpkLYg3sgZrMW5,192.168.0.4,8443,10.0.1.6,57447,tcp,,0 days 00:00:00.008481,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:19.216764928,C5b7Yw4jRd0oCayQoj,192.168.0.4,8443,10.0.1.6,57448,tcp,,0 days 00:00:00.010102,1962,0,SH,,,0,HADF,6,2214,0,0,
2020-04-30 00:44:19.229337856,C9zGx91MK3ZMLgJGgg,192.168.0.4,8443,10.0.1.6,57449,tcp,,0 days 00:00:00.006969,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:19.238105088,C24GkJ2g8Fy2UlusFk,192.168.0.4,8443,10.0.1.6,57450,tcp,,0 days 00:00:00.006165,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:19.245520128,CoDjZE2mY0JgViivI6,192.168.0.4,8443,10.0.1.6,57451,tcp,,0 days 00:00:00.007794,1823,0,SH,,,0,HADF,7,2115,0,0,
2020-04-30 00:44:19.253686016,CFbCXQ1JSllugRmA7f,192.168.0.4,8443,10.0.1.6,57452,tcp,,0 days 00:00:00.007528,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:19.354579968,CQr2BZ3T8vmksML84,192.168.0.4,8443,10.0.1.6,57453,tcp,,0 days 00:00:00.007845,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:19.558049024,CYnNL04yG3F7reOJR9,192.168.0.4,8443,10.0.1.6,57454,tcp,,0 days 00:00:00.009707,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:19.858007808,Cg1zCy10oiCdlXmrh6,192.168.0.4,8443,10.0.1.6,57455,tcp,,0 days 00:00:00.008685,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:20.264488960,CgAukV2iqS69csSIfj,192.168.0.4,8443,10.0.1.6,57456,tcp,,0 days 00:00:00.009255,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:20.764967936,CGAzSA25rxq4SEnhfb,192.168.0.4,8443,10.0.1.6,57457,tcp,,0 days 00:00:00.022218,1823,0,SH,,,0,HADF,7,2115,0,0,
2020-04-30 00:44:21.390402048,CXt8Cn1SUm8NhuagU4,192.168.0.4,8443,10.0.1.6,57458,tcp,,0 days 00:00:00.010200,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:22.105137152,CILYeeHz53jEs8GVj,192.168.0.4,8443,10.0.1.6,57459,tcp,,0 days 00:00:00.008930,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:22.905863168,CRyPqM1CpssEb4KHj9,192.168.0.4,8443,10.0.1.6,57460,tcp,,0 days 00:00:00.008187,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:23.813775104,Cfi0Qk1JK83QxqAlK2,192.168.0.4,8443,10.0.1.6,57461,tcp,,0 days 00:00:00.008384,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:24.818820864,C4DZtr1idKxWZJE9O6,192.168.0.4,8443,10.0.1.6,57462,tcp,,0 days 00:00:00.009052,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:25.917899008,Cyd8gQsSv5OMwKDtj,192.168.0.4,8443,10.0.1.6,57463,tcp,,0 days 00:00:00.009612,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:27.120217088,CqgUy5J6zeFOd4z46,192.168.0.4,8443,10.0.1.6,57464,tcp,,0 days 00:00:00.011699,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:28.434499072,C2htDq30vR4esuGWS4,192.168.0.4,8443,10.0.1.6,57465,tcp,,0 days 00:00:00.009940,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:29.847703040,CG9kwY1TLlyvOwzZRe,192.168.0.4,8443,10.0.1.6,57466,tcp,,0 days 00:00:00.008154,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:31.348174080,CMVLII3Dc3bz8cjL7,192.168.0.4,8443,10.0.1.6,57467,tcp,,0 days 00:00:00.011268,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:32.956654080,CflEJb2BcjKgoFwuM3,192.168.0.4,8443,10.0.1.6,57468,tcp,,0 days 00:00:00.010302,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:34.668987904,CO4zTQ1ZFbwFTgQhXh,192.168.0.4,8443,10.0.1.6,57469,tcp,,0 days 00:00:00.008755,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:36.478950144,C8XfpD3Q7tY6Q77Tf8,192.168.0.4,8443,10.0.1.6,57470,tcp,,0 days 00:00:00.021571,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:38.393784064,CFUwei47BYo38QIIK7,192.168.0.4,8443,10.0.1.6,57471,tcp,,0 days 00:00:00.009979,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:40.408099840,C60z7C19LAGCY7ZXi5,192.168.0.4,8443,10.0.1.6,57472,tcp,,0 days 00:00:00.008489,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:42.514156032,C9UHp71L5PTRbtoBkc,192.168.0.4,8443,10.0.1.6,57473,tcp,,0 days 00:00:00.023302,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:44.738658816,CCiHxOTMnLS52zRta,192.168.0.4,8443,10.0.1.6,57474,tcp,,0 days 00:00:00.009453,1919,0,SH,,,0,HADF,6,2171,0,0,
2020-04-30 00:44:44.749864960,CGqVjfS04piUFWFwi,192.168.0.4,8443,10.0.1.6,57475,tcp,,0 days 00:00:00.007529,1823,0,SH,,,0,HADF,6,2075,0,0,
2020-04-30 00:44:45.002053888,CgpDl2QB30brB47G4,10.0.1.4,60878,10.0.1.6,135,tcp,dce_rpc,0 days 00:00:00.053925,328,0,S0,,,0,SAD,5,540,0,0,
2020-04-30 00:44:45.006002944,CAqU8N1aRvPF5vb0Fc,10.0.1.4,60879,10.0.1.6,55121,tcp,,0 days 00:00:03.024379,0,0,S0,,,0,S,3,156,0,0,
2020-04-30 00:44:52.031084032,CzQYj52bTKSw2lV4lc,10.0.1.4,60879,10.0.1.6,55121,tcp,,,,,S0,,,0,S,1,52,0,0,
2020-04-30 00:43:59.017381888,Cudid63eQW8PS9Naya,10.0.0.4,123,10.0.1.6,123,udp,,,,,S0,,,0,D,1,148,0,0,
2020-04-30 00:45:00.042547968,CSr4QM37Yw8rhLWWX8,10.0.1.4,60879,10.0.1.6,55121,tcp,,,,,S0,,,0,S,1,52,0,0,
2020-04-30 00:45:06.011499776,COeu7I3T77d6ZdapJ3,10.0.1.4,60878,10.0.1.6,135,tcp,,,,,OTH,,,0,R,1,40,0,0,
2020-04-30 00:40:33.180422144,CwBBRd2pJNlZ1u0Dyh,10.0.1.4,60853,10.0.1.6,445,tcp,"dce_rpc,smb",0 days 00:04:43.557680,27893,0,OTH,,,0,DACTR,78,12270,0,0,
