Time of Day,Process Name,PID,Operation,Path,Source
1:10:51.2012027 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.2054547 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.2054767 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.2055605 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.2055679 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.2187096 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.2188287 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.2327047 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.2490736 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.2689503 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.2839613 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.3307141 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.3351523 PM,mmc.exe,7248,Thread Exit,,Process Monitor
1:10:51.3879611 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.3879961 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.3880123 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.3880674 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.4084071 PM,SearchProtocolHost.exe,1696,ReadFile,C:\Users\azureuser\Downloads\Ability Log\Rundll32 with Ordinal Value (T1218.011)\Rundll32 with Ordinal Value (T1218.011).CSV,Process Monitor
1:10:51.4442207 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.4442570 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.4442725 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.4442865 PM,svchost.exe,3712,TCP Send,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.4445885 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.5024624 PM,SearchProtocolHost.exe,1696,ReadFile,C:\Users\azureuser\Downloads\Ability Log\Rundll32 with Ordinal Value (T1218.011)\Rundll32 with Ordinal Value (T1218.011).CSV,Process Monitor
1:10:51.6148059 PM,SearchProtocolHost.exe,1696,ReadFile,C:\Users\azureuser\Downloads\Ability Log\Rundll32 with Ordinal Value (T1218.011)\Rundll32 with Ordinal Value (T1218.011).CSV,Process Monitor
1:10:51.6610369 PM,svchost.exe,1568,QueryStandardInformationFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Sysmon%4Operational.evtx,Process Monitor
1:10:51.6610570 PM,svchost.exe,1568,WriteFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Sysmon%4Operational.evtx,Process Monitor
1:10:51.6614730 PM,svchost.exe,1568,QueryStandardInformationFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Sysmon%4Operational.evtx,Process Monitor
1:10:51.6614882 PM,svchost.exe,1568,WriteFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Sysmon%4Operational.evtx,Process Monitor
1:10:51.6668147 PM,svchost.exe,1568,QueryStandardInformationFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Sysmon%4Operational.evtx,Process Monitor
1:10:51.6668455 PM,svchost.exe,1568,WriteFile,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Sysmon%4Operational.evtx,Process Monitor
1:10:51.6997343 PM,SearchProtocolHost.exe,1696,ReadFile,C:\Users\azureuser\Downloads\Ability Log\Rundll32 with Ordinal Value (T1218.011)\Rundll32 with Ordinal Value (T1218.011).CSV,Process Monitor
1:10:51.7043739 PM,SearchProtocolHost.exe,1696,ReadFile,C:\Users\azureuser\Downloads\Ability Log\Rundll32 with Ordinal Value (T1218.011)\Rundll32 with Ordinal Value (T1218.011).CSV,Process Monitor
1:10:51.7130881 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.7241242 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.7370406 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.7484660 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.7682369 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.7817169 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.8224199 PM,SearchProtocolHost.exe,1696,ReadFile,C:\Users\azureuser\Downloads\Ability Log\Rundll32 with Ordinal Value (T1218.011)\Rundll32 with Ordinal Value (T1218.011).CSV,Process Monitor
1:10:51.9417578 PM,SearchProtocolHost.exe,1696,ReadFile,C:\Users\azureuser\Downloads\Ability Log\Rundll32 with Ordinal Value (T1218.011)\Rundll32 with Ordinal Value (T1218.011).CSV,Process Monitor
1:10:51.9703841 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 172.196.88.116.starhub.net.sg:59978,Process Monitor
1:10:51.9773820 PM,svchost.exe,3712,TCP Accept,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 181.214.218.48:38465,Process Monitor
1:10:51.9774338 PM,svchost.exe,3712,TCP Receive,win10-3.n2lktqibtimupkzgx0j3ic54pc.hx.internal.cloudapp.net:ms-wbt-server -> 181.214.218.48:38465,Process Monitor
1:10:51.9777290 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9777564 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9777746 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9777977 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9778238 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9778402 PM,svchost.exe,3712,RegQueryKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9778560 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,Process Monitor
1:10:51.9778782 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9778958 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\SecurityLayer,Process Monitor
1:10:51.9779206 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\UserAuthentication,Process Monitor
1:10:51.9779419 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\fAllowSecProtocolNegotiation,Process Monitor
1:10:51.9779627 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\SSLCertificateSHA1Hash,Process Monitor
1:10:51.9779879 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9780051 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9780212 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9780404 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9780599 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9780745 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\TemplateCertificate,Process Monitor
1:10:51.9780924 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\SelfSignedCertificate,Process Monitor
1:10:51.9781105 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\SelfSignedCertStore,Process Monitor
1:10:51.9781294 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9781455 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,Process Monitor
1:10:51.9781638 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9781805 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9781978 PM,svchost.exe,3712,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9782214 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9782363 PM,svchost.exe,3712,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\SecurityLayer,Process Monitor
1:10:51.9782529 PM,svchost.exe,3712,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\UserAuthentication,Process Monitor
1:10:51.9782707 PM,svchost.exe,3712,RegCloseKey,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9783230 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9783403 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9783570 PM,svchost.exe,3712,RegOpenKey,HKLM\SOFTWARE\Microsoft\TClient\TestDVCName,Process Monitor
1:10:51.9783809 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9784014 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9784195 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9784365 PM,svchost.exe,3712,RegOpenKey,HKLM\SYSTEM\CurrentControlSet\Services\TermDD,Process Monitor
1:10:51.9784564 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Services\TermDD,Process Monitor
1:10:51.9784811 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9785188 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9785367 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9785534 PM,svchost.exe,3712,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9785739 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9785897 PM,svchost.exe,3712,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\SelectNetworkDetect,Process Monitor
1:10:51.9786085 PM,svchost.exe,3712,RegCloseKey,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9786263 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9786434 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9786599 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,Process Monitor
1:10:51.9786771 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,Process Monitor
1:10:51.9786963 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9787104 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\SelectNetworkDetect,Process Monitor
1:10:51.9787336 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,Process Monitor
1:10:51.9787536 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9787703 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9787856 PM,svchost.exe,3712,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9788037 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9788179 PM,svchost.exe,3712,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\fEnableRemoteFXAdvancedRemoteApp,Process Monitor
1:10:51.9788334 PM,svchost.exe,3712,RegCloseKey,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9788496 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9788691 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9789496 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9789857 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9790059 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9790213 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\fEnableRemoteFXAdvancedRemoteApp,Process Monitor
1:10:51.9790401 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9790637 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9790825 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9790974 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9791137 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9791347 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9791500 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\EnableSoftSyncProtocolExtensions,Process Monitor
1:10:51.9791678 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9791903 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9792071 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9792233 PM,svchost.exe,3712,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9792435 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9792588 PM,svchost.exe,3712,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\DisableConnectionMonitor,Process Monitor
1:10:51.9792769 PM,svchost.exe,3712,RegCloseKey,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9793427 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9794647 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9794848 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,Process Monitor
1:10:51.9795050 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,Process Monitor
1:10:51.9795281 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9795444 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\DisableConnectionMonitor,Process Monitor
1:10:51.9795698 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,Process Monitor
1:10:51.9818862 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000,Process Monitor
1:10:51.9837980 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\HardwareInformation.AdapterString,Process Monitor
1:10:51.9838275 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000,Process Monitor
1:10:51.9838656 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000,Process Monitor
1:10:51.9838888 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\HardwareInformation.BiosString,Process Monitor
1:10:51.9839107 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000,Process Monitor
1:10:51.9839299 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000,Process Monitor
1:10:51.9839502 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\HardwareInformation.DacType,Process Monitor
1:10:51.9839713 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000,Process Monitor
1:10:51.9839898 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000,Process Monitor
1:10:51.9840101 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\HardwareInformation.ChipType,Process Monitor
1:10:51.9840308 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000,Process Monitor
1:10:51.9840639 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Services\BasicRender,Process Monitor
1:10:51.9840844 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Services\BasicRender\HardwareInformation.AdapterString,Process Monitor
1:10:51.9841074 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Services\BasicRender,Process Monitor
1:10:51.9841261 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Services\BasicRender,Process Monitor
1:10:51.9841486 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Services\BasicRender\HardwareInformation.BiosString,Process Monitor
1:10:51.9841692 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Services\BasicRender,Process Monitor
1:10:51.9841883 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Services\BasicRender,Process Monitor
1:10:51.9842079 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Services\BasicRender\HardwareInformation.DacType,Process Monitor
1:10:51.9842289 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Services\BasicRender,Process Monitor
1:10:51.9842497 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Services\BasicRender,Process Monitor
1:10:51.9842686 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Services\BasicRender\HardwareInformation.ChipType,Process Monitor
1:10:51.9842894 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Services\BasicRender,Process Monitor
1:10:51.9843702 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9843955 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9844155 PM,svchost.exe,3712,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9844405 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9844588 PM,svchost.exe,3712,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\MaxCompressionLevel,Process Monitor
1:10:51.9844810 PM,svchost.exe,3712,RegCloseKey,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9845007 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9845201 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9845537 PM,svchost.exe,3712,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9845759 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9845921 PM,svchost.exe,3712,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\AVC444ModePreferred,Process Monitor
1:10:51.9846137 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9846326 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9846511 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9846724 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9846947 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9847115 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\AVC444ModePreferred,Process Monitor
1:10:51.9847319 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9847494 PM,svchost.exe,3712,RegCloseKey,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9847695 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9847891 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9848091 PM,svchost.exe,3712,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9848317 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9848483 PM,svchost.exe,3712,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\HEVCModePreferred,Process Monitor
1:10:51.9848751 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9848954 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9849128 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9849318 PM,svchost.exe,3712,RegOpenKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9849528 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9849697 PM,svchost.exe,3712,RegQueryValue,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations\HEVCModePreferred,Process Monitor
1:10:51.9849892 PM,svchost.exe,3712,RegCloseKey,HKLM\System\CurrentControlSet\Control\Terminal Server\WinStations,Process Monitor
1:10:51.9850067 PM,svchost.exe,3712,RegCloseKey,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9850260 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9850456 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
1:10:51.9850638 PM,svchost.exe,3712,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows NT\Terminal Services,Process Monitor
1:10:51.9850849 PM,svchost.exe,3712,RegCloseKey,HKLM,Process Monitor
1:10:51.9851016 PM,svchost.exe,3712,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\AVCHardwareEncodePreferred,Process Monitor
1:10:51.9851235 PM,svchost.exe,3712,RegOpenKey,HKLM,Process Monitor
1:10:51.9851429 PM,svchost.exe,3712,RegQueryKey,HKLM,Process Monitor
